"anyo","mes","dia","temp","maxtemp","mintemp","hum","wspd","wdir","wdire","presion","precip","fog","rain","snow"
"2006","03","26","14","21","7","50","5","208","SSW","1018.25","0.0","0","0","0"
"2006","03","27","14","18","9","57","12","241","WSW","1017.18","0.0","0","0","0"
"2006","03","28","10","15","4","41","16","254","WSW","1020.71","0.0","0","0","0"
"2006","03","29","11","17","5","56","12","239","WSW","1020.59","0.0","0","1","0"
"2006","03","30","13","19","7","62","5","235","SW","1021.35","0.0","1","0","0"
"2006","03","31","14","20","8","48","8","223","SW","1019.85","0.0","1","0","0"
"2006","04","01","12","18","7","52","11","254","WSW","1018.73","0.0","0","0","0"
"2006","04","02","14","20","7","45","6","281","West","1022.06","0.0","0","0","0"
"2006","04","03","14","20","9","37","6","48","NE","1019.59","0.0","0","0","0"
"2006","04","04","18","23","12","42","12","193","SSW","1008.91","0.0","0","0","0"
"2006","04","05","10","15","5","68","17","232","SW","1007.76","0.0","0","1","0"
"2006","04","06","12","15","8","72","13","236","SW","1009.67","0.0","0","1","0"
"2006","04","07","12","16","9","62","14","245","WSW","1014.64","0.0","0","0","0"
"2006","04","08","12","18","6","53","3","231","SW","1014.44","0.0","0","0","0"
"2006","04","09","14","20","7","49","7","257","WSW","1008.21","0.0","0","0","0"
"2006","04","10","10","15","6","44","11","38","NE","1013.42","0.0","0","0","0"
"2006","04","11","10","17","2","33","9","353","North","1019.12","0.0","0","0","0"
"2006","04","12","13","20","6","33","5","310","NW","1016.91","0.0","0","0","0"
"2006","04","13","13","21","5","28","5","78","ENE","1018.88","0.0","0","0","0"
"2006","04","14","14","20","9","51","9","166","SSE","1014.56","0.0","0","1","0"
"2006","04","15","13","17","9","55","18","236","SW","1015.82","0.0","0","1","0"
"2006","04","16","12","17","7","54","7","230","SW","1017.21","0.0","1","0","0"
"2006","04","17","9","12","6","67","7","339","NNW","1014.30","0.0","0","1","0"
"2006","04","18","10","17","3","46","5","271","West","1016.53","0.0","0","0","0"
"2006","04","19","12","19","6","47","6","260","West","1014.84","0.0","0","0","0"
"2006","04","20","14","20","8","45","9","239","WSW","1015.23","0.0","0","0","0"
"2006","04","21","13","16","10","74","16","216","SW","1010.97","0.0","0","1","0"
"2006","04","22","11","15","7","70","8","23","NNE","1012.88","0.0","0","1","0"
"2006","04","23","14","18","10","54","8","32","NNE","1012.56","0.0","0","0","0"
"2006","04","24","18","24","12","34","10","55","NE","1011.82","0.0","0","0","0"
"2006","04","25","18","25","12","33","7","35","NE","1016.44","0.0","0","0","0"
"2006","04","26","18","24","11","31","5","119","ESE","1019.56","0.0","0","0","0"
"2006","04","27","18","25","12","32","7","35","NE","1017.21","0.0","0","0","0"
"2006","04","28","15","21","9","38","9","26","NNE","1015.45","0.0","0","0","0"
"2006","04","29","14","21","6","39","7","351","North","1014.00","0.0","0","0","0"
"2006","04","30","14","22","7","31","6","29","NNE","1011.27","0.0","0","0","0"
"2006","05","01","16","24","8","36","9","243","WSW","1010.00","0.0","0","0","0"
"2006","05","02","18","26","10","35","8","117","ESE","1009.89","0.0","0","0","0"
"2006","05","03","15","17","13","62","8","60","ENE","1010.94","0.0","0","1","0"
"2006","05","04","15","18","12","76","8","235","SW","1014.97","0.0","0","1","0"
"2006","05","05","15","18","12","62","7","139","SE","1020.94","0.0","0","1","0"
"2006","05","06","17","22","12","48","7","169","South","1019.70","0.0","0","0","0"
"2006","05","07","15","20","10","42","12","235","SW","1016.03","0.0","0","0","0"
"2006","05","08","14","19","8","31","12","290","WNW","1017.18","0.0","0","0","0"
"2006","05","09","16","23","9","30","6","327","NNW","1017.82","0.0","0","0","0"
"2006","05","10","18","26","10","34","5","342","NNW","1012.88","0.0","0","0","0"
"2006","05","11","20","25","14","46","9","120","ESE","1012.15","0.0","0","1","0"
"2006","05","12","18","25","11","46","5","201","SSW","1017.76","0.0","1","0","0"
"2006","05","13","20","26","13","36","8","200","SSW","1019.62","0.0","0","0","0"
"2006","05","14","21","27","15","40","9","223","SW","1018.91","0.0","0","0","0"
"2006","05","15","22","29","14","39","7","195","SSW","1017.81","0.0","0","0","0"
"2006","05","16","24","31","16","34","7","225","SW","1019.27","0.0","0","0","0"
"2006","05","17","24","32","16","31","8","252","WSW","1019.24","0.0","0","0","0"
"2006","05","18","22","27","18","36","14","264","West","1020.56","0.0","0","0","0"
"2006","05","19","18","28","9","28","8","315","NW","1021.34","0.0","0","0","0"
"2006","05","20","20","25","14","29","12","292","WNW","1016.79","0.0","0","0","0"
"2006","05","21","18","26","10","32","12","237","WSW","1011.33","0.0","0","0","0"
"2006","05","22","16","21","10","36","17","282","WNW","1014.64","0.0","0","0","0"
"2006","05","23","14","21","7","34","7","349","North","1020.33","0.0","0","0","0"
"2006","05","24","15","23","7","30","7","53","NE","1026.13","0.0","0","0","0"
"2006","05","25","18","27","10","27","6","41","NE","1026.36","0.0","0","0","0"
"2006","05","26","20","27","13","28","9","87","East","1026.55","0.0","0","0","0"
"2006","05","27","22","31","14","28","9","106","ESE","1026.11","0.0","0","0","0"
"2006","05","28","24","32","16","28","6","92","East","1022.73","0.0","0","0","0"
"2006","05","29","26","33","19","32","7","7","North","1014.62","0.0","0","1","0"
"2006","05","30","22","29","14","32","10","41","NE","1011.66","0.0","0","0","0"
"2006","05","31","16","23","10","25","16","52","NE","1014.88","0.0","0","0","0"
"2006","06","01","16","24","9","33","8","65","ENE","1022.12","0.0","0","0","0"
"2006","06","02","20","28","11","25","9","11","North","1020.89","0.0","0","0","0"
"2006","06","03","18","26","11","25","14","60","ENE","1022.13","0.0","0","0","0"
"2006","06","04","20","28","12","30","9","63","ENE","1022.12","0.0","0","0","0"
"2006","06","05","22","31","14","21","6","96","East","1018.34","0.0","0","0","0"
"2006","06","06","25","33","17","20","8","117","ESE","1019.42","0.0","0","0","0"
"2006","06","07","26","34","18","22","7","121","ESE","1019.19","0.0","0","0","0"
"2006","06","08","27","36","18","23","8","170","South","1017.68","0.0","0","0","0"
"2006","06","09","22","27","17","50","10","115","ESE","1016.60","0.0","0","1","0"
"2006","06","10","22","28","15","38","7","245","WSW","1019.00","0.0","0","0","0"
"2006","06","11","24","31","17","30","9","111","ESE","1019.63","0.0","0","0","0"
"2006","06","12","23","29","17","25","15","115","ESE","1020.55","0.0","0","1","0"
"2006","06","13","23","29","17","32","16","107","ESE","1018.48","0.0","0","1","0"
"2006","06","14","24","30","17","30","11","119","ESE","1013.87","0.0","0","1","0"
"2006","06","15","20","28","12","46","11","168","SSE","1016.36","0.0","0","1","0"
"2006","06","16","20","26","15","41","10","194","SSW","1016.85","0.0","0","1","0"
"2006","06","17","20","27","13","46","6","193","SSW","1016.19","0.0","0","0","0"
"2006","06","18","22","29","14","35","6","159","SSE","1016.76","0.0","0","0","0"
"2006","06","19","24","31","16","33","8","276","West","1016.00","0.0","0","1","0"
"2006","06","20","24","30","18","37","9","86","East","1016.27","0.0","0","0","0"
"2006","06","21","25","33","17","32","6","238","WSW","1017.70","0.0","0","0","0"
"2006","06","22","26","34","19","27","6","283","WNW","1016.54","0.0","0","0","0"
"2006","06","23","28","36","20","28","9","252","WSW","1013.97","0.0","0","0","0"
"2006","06","24","26","31","20","33","12","217","SW","1012.88","0.0","0","0","0"
"2006","06","25","21","28","14","38","9","230","SW","1014.75","0.0","0","0","0"
"2006","06","26","22","30","14","33","9","252","WSW","1015.45","0.0","0","0","0"
"2006","06","27","24","32","16","27","6","242","WSW","1016.16","0.0","0","0","0"
"2006","06","28","24","31","16","32","9","253","WSW","1016.61","0.0","0","0","0"
"2006","06","29","24","32","15","30","7","242","WSW","1019.61","0.0","0","0","0"
"2006","06","30","27","35","19","30","9","196","SSW","1020.42","0.0","0","0","0"
"2006","07","01","25","32","18","30","7","235","SW","1019.91","0.0","0","0","0"
"2006","07","02","26","33","19","24","11","228","SW","1016.94","0.0","0","0","0"
"2006","07","03","24","31","16","31","13","237","WSW","1016.79","0.0","0","0","0"
"2006","07","04","22","29","16","30","10","234","SW","1015.69","0.0","0","0","0"
"2006","07","05","22","30","15","34","10","249","WSW","1017.61","0.0","0","0","0"
"2006","07","06","24","31","16","34","7","360","North","1021.24","0.0","0","0","0"
"2006","07","07","24","33","16","32","8","27","NNE","1021.09","0.0","0","0","0"
"2006","07","08","27","34","20","32","8","200","SSW","1018.78","0.0","0","0","0"
"2006","07","09","28","37","20","27","6","94","East","1021.12","0.0","0","0","0"
"2006","07","10","31","38","24","23","10","242","WSW","1022.76","0.0","0","0","0"
"2006","07","11","30","36","23","22","7","184","South","1022.80","0.0","0","0","0"
"2006","07","12","30","34","25","28","9","97","East","1020.97","0.0","0","1","0"
"2006","07","13","28","35","22","30","9","78","ENE","1019.55","0.0","0","1","0"
"2006","07","14","28","34","22","35","8","59","ENE","1019.94","0.0","0","1","0"
"2006","07","15","28","35","22","31","7","72","ENE","1020.09","0.0","0","0","0"
"2006","07","16","28","35","21","32","6","86","East","1021.00","0.0","0","0","0"
"2006","07","17","29","35","23","34","10","20","NNE","1021.21","0.0","0","1","0"
"2006","07","18","28","34","22","40","11","211","SSW","1019.21","0.0","0","1","0"
"2006","07","19","26","34","17","40","13","315","NW","1018.61","0.0","0","1","0"
"2006","07","20","26","34","19","32","7","204","SSW","1020.82","0.0","0","0","0"
"2006","07","21","28","35","22","28","10","243","WSW","1020.61","0.0","0","0","0"
"2006","07","22","26","35","17","27","8","258","WSW","1020.06","0.0","0","0","0"
"2006","07","23","29","36","22","25","8","74","ENE","1018.61","0.0","0","0","0"
"2006","07","24","26","35","18","30","8","196","SSW","1017.48","0.0","0","0","0"
"2006","07","25","28","35","20","25","7","251","WSW","1017.38","0.0","0","0","0"
"2006","07","26","28","36","20","24","9","213","SSW","1016.52","0.0","0","0","0"
"2006","07","27","26","32","20","29","10","247","WSW","1016.65","0.0","0","0","0"
"2006","07","28","25","32","18","34","7","345","NNW","1016.13","0.0","0","0","0"
"2006","07","29","26","34","19","31","7","35","NE","1014.48","0.0","0","0","0"
"2006","07","30","28","36","19","24","10","232","SW","1016.34","0.0","0","0","0"
"2006","07","31","27","35","19","31","12","255","WSW","1017.52","0.0","0","0","0"
"2006","08","01","28","35","20","28","6","286","WNW","1018.03","0.0","0","0","0"
"2006","08","02","28","36","20","34","7","349","North","1015.52","0.0","0","0","0"
"2006","08","03","28","34","22","31","8","21","NNE","1012.39","0.0","0","0","0"
"2006","08","04","23","31","15","36","11","57","ENE","1017.00","0.0","0","0","0"
"2006","08","05","24","33","16","29","10","44","NE","1017.76","0.0","0","0","0"
"2006","08","06","25","33","17","30","10","64","ENE","1018.91","0.0","0","0","0"
"2006","08","07","26","34","17","32","8","32","NNE","1016.82","0.0","0","0","0"
"2006","08","08","24","31","17","37","14","53","NE","1014.94","0.0","0","0","0"
"2006","08","09","26","33","18","29","10","70","ENE","1015.72","0.0","0","0","0"
"2006","08","10","26","34","18","25","7","54","NE","1016.03","0.0","0","0","0"
"2006","08","11","26","35","18","29","8","358","North","1016.09","0.0","0","0","0"
"2006","08","12","26","33","18","24","11","339","NNW","1013.00","0.0","0","0","0"
"2006","08","13","22","30","13","32","8","6","North","1014.94","0.0","0","0","0"
"2006","08","14","24","32","16","30","11","257","WSW","1011.72","0.0","0","0","0"
"2006","08","15","22","28","17","33","20","241","WSW","1010.56","0.0","0","0","0"
"2006","08","16","18","24","13","54","23","240","WSW","1009.39","0.0","0","0","0"
"2006","08","17","18","22","13","57","17","232","SW","1007.26","0.0","0","1","0"
"2006","08","18","17","23","11","47","15","233","SW","1013.82","0.0","0","1","0"
"2006","08","19","18","25","10","37","4","244","WSW","1019.70","0.0","0","0","0"
"2006","08","20","21","29","13","24","5","30","NNE","1024.62","0.0","0","0","0"
"2006","08","21","24","32","16","26","7","37","NE","1024.27","0.0","0","0","0"
"2006","08","22","26","33","18","26","6","104","ESE","1019.69","0.0","0","0","0"
"2006","08","23","27","35","19","24","7","264","West","1015.27","0.0","0","0","0"
"2006","08","24","24","32","17","27","7","346","NNW","1016.03","0.0","0","0","0"
"2006","08","25","24","31","16","30","10","308","NW","1017.27","0.0","0","0","0"
"2006","08","26","22","29","16","32","7","30","NNE","1018.85","0.0","0","0","0"
"2006","08","27","23","31","15","31","6","17","NNE","1020.45","0.0","0","0","0"
"2006","08","28","26","34","17","27","6","307","NW","1019.79","0.0","0","0","0"
"2006","08","29","27","35","19","27","7","342","NNW","1018.69","0.0","0","0","0"
"2006","08","30","24","32","17","31","8","67","ENE","1020.28","0.0","0","0","0"
"2006","08","31","26","34","18","34","8","177","South","1021.88","0.0","0","0","0"
"2006","09","01","26","35","18","27","7","221","SW","1020.13","0.0","0","0","0"
"2006","09","02","27","35","19","19","5","228","SW","1019.00","0.0","0","0","0"
"2006","09","03","28","37","20","19","6","205","SSW","1022.33","0.0","0","0","0"
"2006","09","04","29","36","22","26","5","69","ENE","1024.97","0.0","0","0","0"
"2006","09","05","27","34","20","32","6","151","SSE","1022.36","0.0","0","0","0"
"2006","09","06","24","33","16","39","9","122","ESE","1017.91","0.0","0","1","0"
"2006","09","07","26","32","20","38","8","50","NE","1017.12","0.0","0","1","0"
"2006","09","08","26","33","18","31","5","55","NE","1018.94","0.0","0","0","0"
"2006","09","09","26","33","19","35","7","131","SE","1020.64","0.0","0","0","0"
"2006","09","10","24","31","16","37","5","146","SE","1021.78","0.0","0","0","0"
"2006","09","11","24","30","18","39","10","189","South","1019.03","0.0","0","0","0"
"2006","09","12","22","26","17","45","8","127","SE","1016.21","0.0","0","1","0"
"2006","09","13","20","27","13","43","9","242","WSW","1011.42","0.0","0","1","0"
"2006","09","14","14","17","13","75","10","266","West","1009.11","0.0","0","1","0"
"2006","09","15","15","19","11","40","15","304","NW","1014.71","0.0","0","0","0"
"2006","09","16","16","24","9","33","8","280","West","1017.79","0.0","0","0","0"
"2006","09","17","18","27","10","31","6","230","SW","1019.42","0.0","0","0","0"
"2006","09","18","22","28","15","34","5","148","SSE","1019.72","0.0","0","0","0"
"2006","09","19","22","29","14","32","6","47","NE","1018.94","0.0","0","0","0"
"2006","09","20","22","29","16","32","8","162","SSE","1015.97","0.0","0","0","0"
"2006","09","21","20","24","15","53","16","188","South","1008.87","0.0","0","1","0"
"2006","09","22","16","21","11","48","10","227","SW","1012.82","0.0","0","0","0"
"2006","09","23","16","22","10","52","9","234","SW","1009.94","0.0","0","1","0"
"2006","09","24","14","19","9","64","15","234","SW","1012.18","0.0","0","1","0"
"2006","09","25","18","25","10","35","9","300","WNW","1019.09","0.0","0","0","0"
"2006","09","26","20","28","12","31","5","64","ENE","1020.15","0.0","0","0","0"
"2006","09","27","20","29","12","32","8","228","SW","1015.48","0.0","0","0","0"
"2006","09","28","20","25","14","47","10","239","WSW","1013.76","0.0","0","0","0"
"2006","09","29","18","25","12","46","11","243","WSW","1016.19","0.0","0","0","0"
"2006","09","30","19","23","15","56","13","234","SW","1015.82","0.0","0","0","0"
"2006","10","01","18","24","13","41","9","230","SW","1019.61","0.0","0","0","0"
"2006","10","02","20","28","13","35","11","224","SW","1016.09","0.0","0","0","0"
"2006","10","03","17","22","12","40","16","272","West","1017.55","0.0","0","0","0"
"2006","10","04","14","19","8","43","14","274","West","1021.28","0.0","0","0","0"
"2006","10","05","15","22","8","37","4","3","North","1026.64","0.0","0","0","0"
"2006","10","06","16","24","8","33","6","233","SW","1023.81","0.0","0","0","0"
"2006","10","07","20","25","15","42","5","155","SSE","1020.79","0.0","0","0","0"
"2006","10","08","20","28","13","40","4","115","ESE","1018.48","0.0","0","0","0"
"2006","10","09","21","27","15","38","6","108","ESE","1019.21","0.0","0","0","0"
"2006","10","10","18","21","14","59","6","85","East","1017.94","0.0","0","1","0"
"2006","10","11","17","20","14","58","18","263","West","1017.33","0.0","0","1","0"
"2006","10","12","14","20","9","34","8","67","ENE","1022.21","0.0","0","0","0"
"2006","10","13","16","22","9","34","5","27","NNE","1022.76","0.0","0","0","0"
"2006","10","14","16","23","9","41","4","92","East","1021.12","0.0","0","0","0"
"2006","10","15","16","21","10","48","7","100","East","1017.34","0.0","0","0","0"
"2006","10","16","18","22","13","50","14","127","SE","1013.50","0.0","0","1","0"
"2006","10","17","12","13","11","89","8","142","SE","1012.45","0.0","0","1","0"
